Jokes,Offensive,Explicit
"There was a new machine at the gym today. I had to stop using it after an hour as i felt sick, but it was worth it got through 4 kit kats 2 cherry cokes and 2 packets of crisps.",0,no
How many Spanish people does it take to change a light bulb? Just Juan.,0,no
"When EgyptAir announced """"he's not a terrorist, just an idiot"""" My ex wife phoned to see if it was me.",1,yes
I would like to thank the kind stranger I met on the bus this morning for teaching me the meaning of the word 'abundance'. It means a lot.,0,no
What do you call a Chinese man with a video camera? Phil Ming.,0,no
"""""Do you want to see a nice clock?"""" I said, lowering my trousers, """"That's not a clock!"""" She exclaimed. I replied ""It will be when you put two hands and a face on it!""",1,no
What is the hardest part of a vegetable to eat? The wheelchair.,1,no
Q.How many blonde's does it take to change a light bulb? A. 3. 1 to find the bulb 1 to find a ladder and 1 to find a man.,1,no
"Two Asians are watching the weather forecast... ... and the forecast reports that there will be showers in the area. The first Asian says, """"Oh man!"""" And the second Asian says, """"Bah, rain.""""",0,no
What kind of pizza do pilots like? Plain.,0,no
What do you call a muscular Arab? Protein sheikh.,0,no
"How are women like KFC? After your done munching on the breasts and thighs, you have a nice greasy box to put your bone in.",1,no
How many drunks does it take to change a lightbulb? Just one. He holds the bulb and the room spins.,0,no
What do you call a German tampon? A twatstika.,1,no
What's the best part about dating 26 year olds? There's twenty of them.,1,no
"A man says, """" It's raining cats and dogs!"""" The Chinese man comes out of his house with his chopsticks immediately.",1,no
Break ups are the worst in China... You see her face everywhere.,1,no
What do you call a web developer who enjoys finding bugs in the system? A spider.,0,no
What makes a software developer feel rich? Their Cache.,0,no
I'd like to tell you a joke about paper... but it's tearable.,0,no
What did the Syrians use to light their homes before candles? Electricity.,1,no
What do you call a female pilot's vagina? A cock pit.,1,yes
"I got arrested for punching a guy at a new years party, when you hear an Arab counting down from ten your instincts kick in.",1,no
Whats Saudi Arabia's highest rated sitcom? How I bought your mother.,1,no
What's a ghost's favorite sexual act? A boooobjob.,1,yes
What Do You Call An Arab Dinosaur? Dino-mite.,1,no
My gf said men only think with their penis. I told her to go ahead and blow my mind.,1,yes
"Well I was going to donate blood today until.... the lady got all personal and started asking, """"Who's blood is this?"""" and """"How did you get it?""""",0,no
God hates fags The smoke annoys him.,1,yes
How much does it cost to clean up Germany? About 6 million.,1,no
Why did the girl blush when she opened the fridge? She saw the salad dressing.,0,no
"I like my women like I like my olive oil, extra virgin and black.",1,no
My talking dog gave me a stick the other day and told me he found it 600 miles away. That's a bit far-fetched.,0,no
Sea water equals salt. That's what it boils down to.,0,no
What are a priest's favourite symphony... The ones that start with a minor.,1,no
I know a couple jokes about unemployed people. Too bad none of them work.,0,no
"A Jamaican is asked, use Dandelion in a sentence ... He then says ... """"The cheetah is faster dandelion""""",1,no
I can count on one hand the number of times I've visited Chernobyl... it's 14.,1,no
Saying 'I'm sorry' and 'I apologise' mean the same thing.. .. except when at a funeral.,1,no
I went to the zoo the other day... The only animal they had was a small dog. It was a shih tzu.,1,no
What's the difference between my dick and my paycheck? I don't have to beg my wife to blow my paycheck.,1,yes
I have an internet porn addiction. i really should beat it.,1,yes
How do deaf mathematicians communicate? Through sine language.,0,no
I always get nervous before injections so I shut my eyes. I usually end up stabbing the chair.,0,no
How much does a Rabbi charge for circumcision? Nothing. He just keeps the tips.,1,yes
My prison cell-mate just asked me if I was tight. Why does he care about how I spend my money?,1,no
I have my girlfriend a teeth whitening today. Too bad most landed on her chin.,1,no
What do you call a white girl with a yeast infection? A cracker with cheese.,1,no
What do you call a black abortion clinic? Crime stoppers.,1,no
"What do you call an Arab who owns 5,000 cows A Milk Sheikh.",0,no
What do you call a security guard in a jumping castle? A Bouncer.,0,no
I heard that Being the one to circumcise elephants doesn't pay too well But the tips are huge!!,1,yes
"The pope walks into a Mosque A Muslim looks up and asks """"Why the wrong faith?""""",1,no
I want to die in my sleep like my grandfather... Not screaming and yelling like the passengers in his car.,0,no
What do you call someone who finishes a sentence with you? Partner in crime.,0,no
What's the difference between a normal pirate and a sexy pirate? The type of booty they plunder.,1,yes
"My girlfriend called me a pedophile. I said, """"Wow, that's a pretty big word for a eight year old.""""",1,yes
Did you hear about the agnostic dyslexic? He wanders through life wondering if there is a dog.,0,no
My niece was fired from the chicken farm today. She was caught poaching eggs.,0,no
"""""Mom and Dad, how does it feel to have been married for 35 years?"""" Dad: """"Well, it only seems like it's been 5 minutes..."""" Mom: """"Awww!"""" Dad: """"...Underwater.""""",1,no
"A black man went into a bank and asked for a job. """"You're in luck!"""" said the manager. $50 thousand a year, and a car!! """"You're joking!"""" said the black man. """"Of course I'm joking. But you started it!!""""",1,no
"An old lady's beloved pair of pet rabbits died So she took them to the taxidermist to get them stuffed. The taxidermist asked her """"would you like them mounted?"""" """"No"""" she replied, """"just holding hands.""""",1,no
"A police man pulls over a car in the middle of the night """"Sir, do you realise how badly your car was swerving between lanes?"""" """"I've had 8 drinks, officer."""" """"That's no excuse to let your wife drive...""""",1,no
"""""It's just bananas, bananas, bananas with you,"""" the wife shouted. """"If I told you I was going to leave you because of this ridiculous obsession, what would you say?"""" """"Well, thanks a bunch,"""" I replied.",0,no
"My mate asked me why I had sex noises saved on my iPod... I said, """"It's for sound effects during sex"""". He asked, """"Ah, is the wife a bit quiet in the bedroom?"""" """"No,"""" I replied, """"I work in a morgue.""""",1,yes
"A husband and his wife. """"honey I have a confession to make. I've been seeing a psychiatrist"""" """"Thats's okay dear"""" the wife replied. """"I've been seeing the pool man and our daughter's basketball coach""""",1,no
"A man walks into a bar... A man walks into a crowded bar brandishing a revolver yelling """"Who's been screwing my wife?"""" A voice from the back of the bar shouts back, """"You don't have enough ammo, mate!""""",1,no
"A black kid comes home from his first day of school and says, """"Momma, I have the biggest penis in the 3rd grade! Is it because I'm black?"""" The mom says, """"No.. It's because your 17!""""",1,yes
