Jokes,Offensive,Explicit
واحد واخد باب بيتهم ونازل بيه وماشي بيه في الشارع. فجاره قال له إيه يا ابني إنت واخد باب بيتك ورايح فين؟ قال له رايح للنجار يصلحه. قال له طيب وأنت مش خايف حد يخش يسرق بيتكو؟ قال له لأ ما أنا واخد الباب معايا هيدخل منين؟,0,no
واحد بيعاكس واحدة قال لها ممكن اشوف ايديك واديلك عشرة جنيه؟ قالت له طب ممكن اوريك باخد الحقنة فين وتديني ١٠٠ جنيه؟ قال لها ماشي. راحت واخداه الصيدلية.,1,no
واحدة عجوزة اتهموها في جريمة قتل. فقالت لا ما قتلتهوش. الظابط قال هي كل المواصفات بتاعت القاتل بتنطبق عليكي، انت جميلة جذابة ورشيقة. قالت له والله ما كنتش عايزه اقتلوه اصلا.,0,no
محشش ماشي في الشارع وتليفونه تسرق. فراح وبلغ الشرطة. الشرطة قالت له احنا هنجيبه لك من تحت الارض. و هو راجع لقى عند البيت قدامه في حفر كده وناس شغالين. قال لهم شدوا حيلكوا يا رجاله ده جالكسي اسود.,0,no
مرة صقر شرب خمرة بقى صقران.,1,yes
قرد وقع من عالشجرة كان بين الحياة والموز.,0,no
بطة كل يوم بتروح للبقال تقول له عندك سكر؟ يقول لها لا. وبعدين تاني يوم تجي له. تقول له عندك سكر؟ يقول لها لا. في الاخر اخر مزهق منها قال لها بصي لو جيتي تاني هنا انا همسك مسمار وهضرب في رجلك عشان تحرمي تيجي هنا تاني. فراحت قالت له ماشي. جات له تاني يوم. قالت له عندك مسامير؟ قال لها لا. قالت له طب عندك سكر؟,0,no
مرة ميكانيكي جاع اكل قطع خيار.,0,no
سألوا محشش قناة السويس ليه سميت بهذا الاسم. قال له عشان السفن فيها بتمشي بسويس.,0,no
مرة اوتوبيس بيلف الصينية، وقع الكبايات.,0,no
 دكتور قلب طالع معاش وبيعملوله حفلة التوديع فعملوله كيكة على شكل قلب كبير، فلاقوا واحد تاني عمال يعيط على جمب. فقالوله مالك؟ قال انا دكتور بواسير وطالع معاش الاسبوع الجاي.,1,no
مرة واحد جاب شعره على جنب عشان عايزه في موضوع.,0,no
بيقول لك اتنين قاعدين في فرح. فواحد بيقول لي جنبه العروسة دي وحشة قوي صح ولا ايه؟ قال له عيب طبعا الكلام اللي انت بتقوله ده. العروسة دي بنتي. قال له انا اسف ما كنتش عارف انك ابوها. قال له ابوها في عينك انا امها.,1,yes
ليه الكيبورد هيخش الجنة؟ عشان عنده زرار تاب.,0,no
مزارع دايما يزرع الشجر بعيدين عن بعض ليش؟ عشان ما يتشاجرون.,0,no
"لماذا عندما يكون القارب غارقا يصيحون ""النساء و الأطفال أولا"" ؟
لأنه بعدها لا تبقى هناك أسماك جائعة.",1,no
في ياباني اسمه تمادا يوم كبر وقفوه عند حده.,0,no
واحد خليجي دخل يحلق عند حلاق طلع أقرع ليش؟ عشان كل ما الحلاق يقله: كويس كدا؟ الخليجي يرد عليه: والله ما قصّرت.,0,no
يقول الرجل لزوجته ان قلب المرأة مثل المانجو، لا يتسع الا لبذرة واحدة. انما قلب الرجل مثل البطيخ.,0,no
زوجة تقول لزوجها: أنا شاكة انك بتخوني. رد عليها: فيه ايه النهاردة انتي رابع واحدة تشك فيا.,1,yes
سأل احدهم امرأة : من هو كاتبك المفضل أجابت : زوجي قال لها : وماذا يكتب. أجابت : شيكات.,0,no
"إمرأة سألت جارتها ..
ماهو السبب في نعومة وجهك؟! فقالت لها : انا استخدم سائل ربيع.
 فقالت جارتها : واين يباع سائل ربيع ؟!
فقالت الجارة : لا ربيع هو زوجي !!",1,no
بيقولك باتمان راح يتعشى في مطعم في الصين مرجعش تاني.,1,no
مرة مدرس جيولوجيا هرش في شعره نزل قشرة ارضية.,0,no
اتنين شواذ وواحد بيسأل التاني بيقوله هسألك سؤال لو جاوبته صح هخليك تنيكني ولو جاوبت غلط انا اللي هنيكك قاله ماشي.. فسأله 2+2 يساوي كام ؟ قاله 5,1,yes
ايش تسمي مكسيكي بدون سيارة؟ كارلوس.,0,no
"
فيه طبيب اسنان - جاله مريض
قاله متزوج؟
قال لثة.",0,no
مرا زنجي كان في مدرسة ليلية اتاخد كل ايام غياب,1,yes
مرا واحد راح للدكتور وقاله يدكتور ان كل ما اطرطر اطرطر بيبسي وقاله خد دوق كدا فالدكتور خد داق شويه في كوبايه قاله تصدق دا بيبسي بجد. فالمهم كان في واحده قاعده فالدكتور بيقولها تخدي تدوقي يمدام قالتله لا انا بشرب من الازازه علطول.,1,yes
مره واحد راح للعطار قاله عايز ب اتنين جنيه زبيب كل زب لوحده.,1,yes
سباك ضرب مراته عملها كسر في الحوض.,1,yes
"واحدة نكدية بتقول لجوزها: يا ريتنى كنت اتجوزت ابليس ولا اتجوزتك
قالها: شرعا لا يجوز الأخ يتجوز اخته.",1,yes
مرة كان في واحد مخنوق و قال لصحبو تعالى ننزل، قام صحبو خدو المقابر. فا الواد المخنوق قالو ايه دا يا عم قام صحبو قال يسطى دا في ناس بتموت عشان تيجي هنا.,0,no
مرة تلاتة اسمهم طارق قعدوا مع بعض عملوا جلسة طوارئ.,0,no
مسطول أتجوز صينية قالتله مالك ساكت ليه؟ قالها مش عارف افتكرتك نايمه.,1,no
مره كهربجي زوجته حامل جابلها مولد.,0,no
"مره اتنين توأم بيرضعوا
واحد اتخنق من التاني. قال يحطله سم على الصدر الي بيرضع منه.
ناموا صحيوا لقوا ابوهم ميت.",1,yes
سألوا واحد محشش: مين أهم الشمس ولا القمر؟ رد القمر طبعًا، بيطلع ينور لنا بالليل والدنيا ظلمة، إنما الشمس بتطلع بالنهار والدنيا نور أصلًا.,0,no
مره قطر خرج بره المحطه. قالوله رايح فين؟ قالهم اقابل القطره عند الصيدليه.,0,no
مرة مدرس كيمياء خلف ولدين سمي واحد حمدي والتاني قلوي.,0,no
عارف الشواذ لما بيروحوا مشوار بيركبوا اي ؟ بيركبوا كريم.,1,yes
واحدة بتسأل جوزها بتقله ايه بينك وبين ربنا عشان يرزقك بواحدة زيي كدة؟ قالها كنت تارك للصلاة. ,1,no
مرة واحد راح بعيد.. رجع برمضان.,0,no
مرة واحد اناني عبوه مي.,0,no
"مرة ثلاث راكبين عربية ففجأة العربية وقفت فواحد قال للتانى : "" انزل شوف العربية مالها فنزل مطلعش فنزل التاني يشوفه مطلعش فنزل الثالث قال لهم : "" فيه إيه ؟؟"" فقالوا له : ""هسسسسس العجلة نايمة.",0,no
مدرس رياضيات اتجوز مدرسة رياضيات خلفوا ولد شبه منحرف.,0,no
ذهب رجل إلى البحر فوجد فتاة تغرق وتطلب النجدة ... فقال لها : اعطيني يديك فقالت اطلبها من أبي .,0,no
" واحد اهبل مراته ولدت بعد شهر من الجواز سألوه ازاي؟
قال یا نهار اسود على الحسد يا ناس.",1,no
"واحد بیدفن رقاصة ومش عارف شو يكتب على قبرها .. وبعد تفكير عمیق کتب
""وأخيراً نامت لحالها"".",1,yes
"ليش المتزوج دائما أسمن من العزابي ؟
العزابي، يروح للثلاجة ما يعجبه شي، يرجع على غرفة النوم!
المتزوج يروح على غرفة النوم ما يعجبه شي، يرجع على الثلاجة.",1,no
ليش اللمبة ما بتتجوز من عمود الكهربا لانو ابن شوارع.,0,no
"مرة 20 شيكل متحجبة, ليش ؟ طالعة من البنك الاسلامي.",0,no
ليش الملكه بلقيس هي بلقيس  لي مو بالكرتونه.,0,no
قال شاعر.. الذي قتلني بالسيف.. سأقتله بالربيع.,0,no
مرة بلون .. سمع نكته ... فقع من الضحك.,0,no
"مره واحد فلاح كل ما يزرع شجره زيتون بحط حولها سور ليش
علشان يكون الزيتون معصور",0,no
مرا واحد اكل موزه تزحلقت معدتو.,0,no
مرا في شيخ اندعس تعببى الشارع حسنات.,1,yes
"ختيار راح ع البنك بدو يفتح حساب سألته
الموظفة : راس مالك كبير يا حج ؟
 قال: والله ما بعرف بس لما كنت احطه بالمرحومة كانت تعظ المخدة.",1,no
مرة واحد قعد على شوال بصل.. طيزه دمعت.,1,yes
مرة واحد سافر الكويت. لقى الاسامى بوحمد ، و بو فهد، و بو محمد ، و بو فراس ، راح سمى نفسه( بوكيمون ).,0,no
محشش سأل وحدة اسمك ايه؟ اجابت : أسماء. فقال: يعني ما فيش اسم محدد,0,no
مرة واحد صعيدي عرف ان الجلد موضة مشى عريان,1,yes
وحدة تقول لحبيبها أهلى مسافرين والبيت فاضى قالها أقرئى قرآن ومتخافيش,1,no
مجموعة صعايده ماتوا غرقانين فى غواصة وبعد التحقيق فى الحادث اكتشفوا ان واحد منهم سمع خبط بره راح فاتح الباب يشوف مين.,1,yes
